,listing_id,sentiment
0,6369,0.39205008403484765
1,21853,0.36753369213847153
2,24805,0.6809722222222222
3,24836,0.38378932643878794
4,26825,0.36673393738748994
5,30320,0.36710128820971877
6,30959,0.34072916666666675
7,40916,0.33477611760220455
8,59923,0.36288108465608465
9,62423,0.4814773810545869
10,64131,0.42645833333333333
11,70059,0.3852365251156992
12,70310,0.36930831629789956
13,70315,0.2794888262322473
14,70316,0.18232051831897034
15,72150,0.41378558031324
16,72955,0.4825377839752839
17,74352,0.45388888888888895
18,75609,0.4267484707001753
19,76617,0.3731277056026333
20,82481,0.37664061484261396
21,84719,0.3774532612721494
22,86042,0.44121821180409576
23,89954,0.4257457912848494
24,92920,0.41292187183474954
25,93100,0.3758243710389808
26,96072,0.3599368988049212
27,100411,0.7083333333333334
28,101507,0.4031451520123395
29,102091,0.35582291666666666
30,102194,0.43091870913419067
31,103522,0.1045020874187541
32,103541,0.3577456030693982
33,109369,0.4906439393939394
34,112650,0.35614802524067873
35,114854,0.39678452405179715
36,119389,0.34998431556553916
37,120293,0.42915703986692677
38,120762,0.37333970913997855
39,123864,0.3947785639505609
40,127819,0.3681070012992916
41,132428,0.42669547429656124
42,136058,0.399458080782131
43,150123,0.3899487934904602
44,154224,0.40765668733916044
45,163429,0.31687116050818126
46,167183,0.32594744833960526
47,169719,0.3034878922165016
48,170750,0.3990357900599151
49,171144,0.34113674636521274
50,177500,0.4680629614615751
51,177523,0.4394233690286322
52,177850,0.32422732930229803
53,183309,0.22957107843137256
54,183346,0.42756716600637207
55,183353,0.37648261424383495
56,191661,0.393462988418545
57,196197,0.3830904778037816
58,199016,0.4143654811097993
59,199201,0.4132845762419841
60,201033,0.4091978425469805
61,204570,0.3819030865451096
62,205199,0.42571549407840686
63,207275,0.4239411897800056
64,209373,0.34346611816739114
65,209780,0.3359406558644954
66,211444,0.43036711204091377
67,214000,0.4103475500206872
68,217674,0.41580559592142746
69,219303,0.4231248640920198
70,225462,0.38174015325995625
71,225489,0.3698535609172136
72,229664,0.3515840700955403
73,240128,0.3852232645200832
74,256004,0.44013606698983126
75,256842,0.37049713976499693
76,259249,0.31540586686912303
77,260656,0.35156162098392274
78,260951,0.37916470210573544
79,261878,0.43784991436311976
80,263748,0.41873332533305946
81,264054,0.4558013668430335
82,268275,0.33731774728876174
83,280733,0.41754858421305785
84,281224,0.3832829233018965
85,282195,0.33658346533000505
86,282196,0.35717175084175096
87,282715,0.4519106123814216
88,283862,0.3723814864148198
89,287660,0.44087637285553954
90,289555,0.4051601735209349
91,290420,0.3834463853565417
92,294520,0.45835660173160164
93,294529,0.4674862457206208
94,297017,0.42372076865463804
95,310333,0.4023165218143208
96,310678,0.40219879103721207
97,315682,0.40838138444202315
98,318826,0.3916509085213033
99,322548,0.28097328968546076
100,333974,0.3720321761198778
101,334281,0.41558365342198494
102,336672,0.41025173269491455
103,336834,0.3919728865724919
104,336869,0.46355696813924174
105,337209,0.35256221617958594
106,337292,0.23214285714285712
107,339144,0.40484372517684525
108,339171,0.4195344115626795
109,339751,0.35757422400130734
110,341939,0.39188884365172494
111,342095,0.3637914708813245
112,342557,0.42463334235209244
113,342670,0.40336728811348443
114,342952,0.36146797450498797
115,345195,0.39285256410256414
116,345230,0.23433339345839344
117,345233,0.30834391534391536
118,345249,0.45911239163132145
119,347510,0.36962293144108516
120,353713,0.39806100633289654
121,353746,0.3845912136330634
122,354838,0.36974270495361045
123,356344,0.30472950594379167
124,361053,0.3500748919995538
125,363476,0.39612550250567896
126,370815,0.3787798371348935
127,372596,0.21555768630330033
128,374465,0.376148120590829
129,375472,0.3689016514809643
130,376232,0.3797490673905295
131,376379,0.36325352678202955
132,377151,0.32853913149348163
133,378899,0.3516973566481329
134,396532,0.42414973254486754
135,397778,0.3521161477179524
136,399140,0.3098072455450928
137,402588,0.35604252132531616
138,404569,0.33264483575837744
139,405786,0.43576429101943803
140,406341,0.4159483282948837
141,406697,0.34584022910010165
142,410699,0.46303824892374307
143,413240,0.44433398628765863
144,414763,0.32420832667112426
145,415967,0.3467749567259796
146,420039,0.33619082792972615
147,423655,0.036950549450549444
148,424008,0.3220678106615607
149,424816,0.3427083333333333
150,429306,0.38328770643315757
151,429942,0.388397792022792
152,431806,0.42295846163583645
153,434874,0.33534967439967434
154,435010,0.3741945847692947
155,437670,0.27113957053295296
156,439699,0.404548844101033
157,440596,0.36664508617068237
158,442986,0.40120279455993746
159,449218,0.40409674725187805
160,449494,0.33990623369964784
161,456165,0.33629629629629626
162,459303,0.34375251773689275
163,459362,0.39268711174882853
164,462072,0.49507540018403107
165,463246,0.3116176011488512
166,464307,0.4206404765379267
167,467552,0.2537350063131313
168,468202,0.34771999823999644
169,469231,0.3300700751690212
170,470132,0.3719611893153443
171,471198,0.4111261202110017
172,471238,0.31636205996645067
173,471328,0.3776923054813165
174,477652,0.4491912044072948
175,477656,0.2648566162183302
176,479718,0.37454463664989984
177,482122,0.23807575757575755
178,483048,0.4615405651887795
179,488462,0.3475270319800906
180,489190,0.38802733696042513
181,492221,0.4187359275466418
182,493238,0.3825572787866127
183,497706,0.36446319503414476
184,499911,0.4105038340065766
185,502918,0.41400746944352534
186,506956,0.4181826820702713
187,507614,0.39602946831507435
188,514917,0.3548772838272838
189,515008,0.38803044077134985
190,515339,0.3695117421189024
191,518208,0.29612599206349205
192,518511,0.37920725108225106
193,521162,0.37839729665950367
194,521367,0.4524343631158614
195,522563,0.40630652490967195
196,524003,0.442861213253161
197,526162,0.225
198,526513,0.38753756558961117
199,531677,0.43364717808463155
200,531854,0.34962737720204706
201,533450,0.4132208687664817
202,536574,0.16722222222222224
203,537234,0.36583333333333334
204,540937,0.3688522246497563
205,543835,0.21287451338682162
206,544736,0.4638572330447331
207,544743,0.13333333333333333
208,545174,0.2563095238095238
209,548212,0.39107711537323836
210,548995,0.3923201675073474
211,549483,0.3772040850022994
212,549664,0.0
213,551966,0.39991200379891967
214,552183,0.4324073283999108
215,558690,0.4365740327380953
216,560941,0.3700954861111111
217,565152,0.3643697741544156
218,566241,0.41766142275875706
219,568190,0.39451721979483606
220,570158,0.3514256015050974
221,576487,0.32762950422120957
222,578731,0.4076373384697889
223,578837,0.37565935058686234
224,580687,0.3793278653134078
225,581691,0.3865838613962647
226,586726,0.27058629726573646
227,588382,0.4066666666666667
228,588518,0.4528477712106327
229,590710,0.39568436415782965
230,594298,0.4361457213967819
231,595055,0.4482752625460959
232,598771,0.4107468358434225
233,599134,0.3547956349206349
234,599977,0.3224987733658677
235,600476,0.45335192186768036
236,604150,0.17500000000000002
237,604395,0.3021746732960358
238,604632,0.3367683531746032
239,605339,0.37480535593816866
240,605697,0.27005677655677657
241,606923,0.3613401360544218
242,607548,0.0
243,608742,0.43110729451068597
244,610675,0.4711811045234958
245,616027,0.3893269341332965
246,618406,0.33327157940175006
247,618576,0.40773000242589047
248,625566,0.4684068627450981
249,625700,0.4653333333333333
250,627873,0.3719843318007842
251,628394,0.4120375481155488
252,631737,0.3838541666666666
253,642863,0.4108007321333637
254,642902,0.3522880499130499
255,643471,0.2855704631017131
256,644592,0.2947423939272679
257,644603,0.26767344469353394
258,644656,0.6
259,645934,0.43721006917599636
260,647207,0.3882179170245866
261,647376,0.3141315831888311
262,647891,0.4404223866639199
263,656520,0.35488118576967226
264,659887,0.30176041666666664
265,663761,0.36724747474747477
266,668753,0.3863462210641068
267,675713,0.2725336725599331
268,676566,0.4085880154630112
269,678413,0.3125402651088925
270,678732,0.3610490456935882
271,680784,0.456090663580247
272,681336,0.43711817349317356
273,683208,0.37601895411320024
274,683969,0.0
275,684564,0.3784975321863923
276,685152,0.33536533704390853
277,688795,0.4839228091945537
278,689099,0.3932957766439909
279,691344,0.28892166970226324
280,691458,0.5889782135076252
281,692358,0.3465015146409438
282,692855,0.39211656282750196
283,694867,0.44221975701011645
284,695909,0.435164187768952
285,696928,0.3738283830367164
286,697858,0.507904761904762
287,700756,0.39382782357889645
288,704155,0.4080537280378389
289,706835,0.4550881082651916
290,707670,0.12218802511821993
291,708275,0.45819444444444446
292,709208,0.4028033700762044
293,710156,0.3859513411883645
294,710870,0.35451171957089794
295,714983,0.38603147045855385
296,715965,0.36240283289241615
297,716232,0.4073356735856736
298,716292,0.3367285287154428
299,717313,0.4127123189903016
300,721057,0.38931859322747925
301,721377,0.4386291736812571
302,722199,0.0
303,723088,0.38110628367562804
304,724700,0.3334881590070984
305,726408,0.3618621135808636
306,727588,0.23641856600189937
307,728978,0.40770892788930513
308,730347,0.4068356551619694
309,730502,0.36641588504088507
310,730568,0.33480832130832133
311,730746,0.4163563873708611
312,733312,0.23166664143936874
313,733365,0.38168522573103575
314,738837,0.3772746590442851
315,743650,0.3559770956374327
316,745609,0.35175942910292607
317,745664,0.38432411507868935
318,745728,0.39399476372495273
319,746742,0.3228437187812188
320,747873,0.3914070335935203
321,748854,0.3652278727902065
322,750257,0.3857504748652708
323,751527,0.46082191681547136
324,751530,0.4294910138780546
325,752424,0.3968788146147638
326,752515,0.3612090071877954
327,754678,0.4191051715231563
328,755535,0.4565509302205731
329,755587,0.4206625312623155
330,756143,0.38090075065786216
331,756257,0.30106448524041124
332,756707,0.4098667186375413
333,758670,0.24560076063666977
334,758823,0.4028562222242271
335,759575,0.4259739710676735
336,760482,0.45341621040049357
337,761015,0.361522371552059
338,761159,0.415040879973308
339,762701,0.3794538715119524
340,763214,0.3271447180189186
341,766160,0.39204604867042797
342,768311,0.4539780896785677
343,769210,0.4206269841269841
344,771364,0.3345
345,772646,0.4106701099084918
346,773608,0.37753786089351565
347,773861,0.4551189018975583
348,773990,0.32999189360516223
349,779960,0.3947994744159318
350,780397,0.3483220388534201
351,781012,0.45568412754399595
352,781604,0.4677224829568579
353,781665,0.38207832991855656
354,782797,0.3836211745430495
355,783647,0.5450613275613275
356,785506,0.40826250000000003
357,789681,0.3039251158002466
358,793618,0.4212031462196152
359,793622,0.48595330924036284
360,797030,0.3800442849209574
361,798091,0.41947429237496725
362,809554,0.286488882402162
363,814586,0.42235201680382906
364,814870,0.37246653895718074
365,815818,0.4194172981982407
366,817184,0.39483458654759124
367,817848,0.3916751203084986
368,819738,0.42048935594111975
369,820642,0.4276124417696997
370,821556,0.381965256965257
371,821860,0.43561167281864827
372,823321,0.38595984846421055
373,828095,0.2524421296296297
374,831616,0.4026245329353882
375,832102,0.1794791666666667
376,833871,0.3931304087170564
377,834562,0.4082531964586813
378,834675,0.37167811032452786
379,835333,0.41546347565422986
380,837183,0.419860832912972
381,838698,0.4005429352000207
382,838712,0.4017774705005068
383,840479,0.0
384,840517,0.2884307359307359
385,840561,0.33294531852596115
386,840844,0.48642493386243396
387,843700,0.2749324237270666
388,843729,0.3720496208053156
389,844856,0.41575119784866804
390,846558,0.4086605257400082
391,847252,0.3779204088278668
392,847273,0.3929990471670807
393,848480,0.4608361109363414
394,849939,0.4505411330567581
395,851311,0.42091185765911676
396,852607,0.34475551670638155
397,852623,0.32776587222475384
398,852636,0.3949085460812679
399,852654,0.4496066833453029
400,852660,0.3843519174223142
401,853804,0.40186796462990104
402,855155,0.5250769230769231
403,856669,0.39493840320794676
404,861590,0.4225296326674963
405,862462,0.4263122586189844
406,862752,0.3825522722021906
407,864488,0.36031868398837624
408,865387,0.37598321675752244
409,867629,0.4139670875420876
410,868776,0.37873779117957634
411,869276,0.4036236987605261
412,870964,0.40372978504423823
413,871387,0.41669855401926426
414,874029,0.4240881055314195
415,876372,0.3023242640146049
416,881466,0.3921120779878096
417,882885,0.38841435185185186
418,882910,0.49901010664682544
419,883037,0.40115079672110404
420,883469,0.49828805264951115
421,883527,0.361
422,884856,0.3601038961038962
423,886019,0.43230716203674235
424,886850,0.48828042328042326
425,886932,0.4197222222222223
426,887754,0.2697424201955452
427,887816,0.31118183681087247
428,888289,0.44494036569409023
429,891289,0.5037037037037037
430,891946,0.290268787202381
431,892100,0.358436096165739
432,892774,0.3387367144259249
433,892931,0.4861111111111111
434,893056,0.32533333333333336
435,893195,0.4933333333333334
436,894495,0.43839992523371174
437,896209,0.3555084309291898
438,896291,0.1542482363315697
439,901545,0.19328125000000002
440,901897,0.40202775789960865
441,902046,0.40039232749723813
442,902946,0.29172319761836946
443,903707,0.32537846528829506
444,904741,0.3897137494470236
445,904769,0.37322907459596694
446,904775,0.3999455641262722
447,907386,0.4373615353348393
448,913536,0.5382287215099715
449,914057,0.4957142857142857
450,922397,0.2940872024082526
451,923140,0.4431891249187458
452,923645,0.38042857142857145
453,924771,0.4352866972029348
454,924876,0.39750024674803214
455,925250,0.41617580019128303
456,925339,0.40327755599130233
457,926653,0.41728187207205564
458,933326,0.46199529628774316
459,936157,0.4247963059959589
460,938410,0.4986667328042328
461,940649,0.34412657496918175
462,944555,0.4083653533706931
463,945003,0.16666666666666666
464,945323,0.21101124247937975
465,947169,0.3924156671284035
466,948141,0.41188795950146917
467,948963,0.38935281849249553
468,956245,0.3600946085844964
469,958020,0.3984562771476079
470,962055,0.3417520442520442
471,967421,0.3995310980512129
472,970485,0.3960646439301673
473,970890,0.4784625744625744
474,979312,0.4720238095238095
475,981016,0.523886327038501
476,981369,0.3300365710678211
477,983019,0.41491913754772614
478,983410,0.4792747049203244
479,985160,0.31593540996645575
480,986924,0.37160204590022955
481,987537,0.41112937187710386
482,998127,0.4524668695887446
483,1003171,0.4858571428571429
484,1003602,0.3960205983355268
485,1003900,0.3803743876685001
486,1005240,0.41887610036138473
487,1007532,0.3834893647198079
488,1017521,0.32864758297661334
489,1018471,0.5041145833333334
490,1020785,0.3903555642205944
491,1037715,0.4341506784036421
492,1038867,0.3707473441925188
493,1039376,0.5945833333333334
494,1039454,0.1552834145021645
495,1046271,0.36429497032005537
496,1046926,0.3812112987871916
497,1050948,0.426103857739333
498,1052457,0.385645821357875
499,1053180,0.364829513230657
500,1053662,0.33217081529581527
501,1055724,0.2753333333333333
502,1056151,0.3990364528321503
503,1057560,0.39080868483350195
504,1062218,0.4184540077868676
505,1065075,0.5050000000000001
506,1065714,0.37310227689801984
507,1065918,0.3627676050551283
508,1066993,0.338084564062455
509,1067941,0.3474413641485401
510,1069174,0.43033641933752287
511,1075749,0.36235855377990367
512,1075890,0.10691964285714285
513,1079119,0.5433404882154882
514,1079722,0.44181608961231467
515,1082218,0.4025026720876949
516,1082942,0.478125
517,1085217,0.4178326069207086
518,1085898,0.41854904813777366
519,1086124,0.45048543470418473
520,1087049,0.3824435104738215
521,1090988,0.4261381712262668
522,1091639,0.38405100518559787
523,1092508,0.3854540891449902
524,1092628,0.4015564679904723
525,1092967,0.39347864525350856
526,1101760,0.41311392398372654
527,1102104,0.3561681532593255
528,1105892,0.36156054527483106
529,1106495,0.32406395076480926
530,1112289,0.4019271560266022
531,1113817,1.0
